Symbol	GSM8422086	GSM8422087	GSM8422088	GSM8422089	GSM8422091	GSM8422092	GSM8422093	GSM8422094	GSM8422095	GSM8422096	GSM8422097
LOC107985130	0	0	1	0	0	0	0	0	0	0	0
LOC105376874	0	1	1	0	0	0	0	0	0	0	0
PTGR3	1691	1487	1385	1153	1291	913	1074	1133	1354	1145	1333
TSHZ1	492	396	395	323	346	308	345	371	359	331	368
LOC105372200	0	0	0	0	0	0	0	0	0	0	0
SMIM21	0	0	0	0	0	0	0	0	0	0	0
LOC107985177	0	0	0	0	0	0	0	0	0	0	0
LOC105372201	0	0	0	0	0	0	0	0	0	0	0
LOC105372202	0	0	0	0	0	0	0	0	0	0	0
LINC01898	0	0	0	0	0	0	0	0	0	0	0
LOC105372203	0	0	0	0	0	0	0	0	0	0	0
LOC105372204	0	0	0	0	0	0	0	0	0	0	0
LOC339298	0	0	0	0	0	0	0	0	0	0	0
LOC105372206	0	0	0	0	0	0	0	0	0	0	0
LINC01893	0	0	0	0	0	0	0	0	0	0	0
LOC105372208	0	0	0	0	0	0	0	0	0	0	0
LOC105372210	0	0	0	0	0	0	0	0	0	0	0
LOC105372209	0	0	0	0	0	0	0	0	0	0	0
LOC105372211	1	0	0	0	0	0	1	1	0	1	0
ZNF516	261	218	187	228	217	485	546	486	287	287	284
ZNF516-AS1	5	4	3	7	5	8	11	11	9	5	5
ZNF516-DT	7	8	3	3	9	9	13	7	9	5	7
LINC00908	0	0	0	0	0	0	0	0	0	0	2
LINC00683	0	0	0	0	0	0	0	0	0	0	0
LINC01927	0	0	0	0	0	0	0	0	0	0	0
LOC107985151	0	0	0	0	0	0	0	0	0	0	0
LOC105372212	0	0	0	0	0	0	0	0	0	0	0
LINC01879	0	0	0	0	0	0	0	0	0	0	0
LOC105372213	0	0	0	0	0	0	0	0	0	0	0
ZNF236-DT	58	59	58	64	60	71	92	95	52	44	75
ZNF236	581	467	482	435	461	583	584	571	543	491	472
LOC105372214	1	4	2	5	1	2	2	4	1	3	3
MBP	3430	2975	2672	2478	2589	1426	1499	1487	2346	2159	2196
LOC105372217	11	7	5	2	5	6	9	7	8	4	7
LOC107987261	150	186	162	137	126	87	95	99	111	99	109
GALR1	0	0	0	0	0	0	0	0	0	0	0
LOC107985171	0	0	0	0	0	0	0	0	0	0	0
LOC107985172	0	0	0	0	0	0	0	0	0	0	0
LOC107985129	0	0	0	0	0	0	0	0	0	0	0
LINC01029	0	0	0	1	0	0	0	0	0	0	0
LOC105372218	0	0	0	0	0	0	0	0	0	0	0
LOC105372219	0	0	0	0	0	0	0	0	0	0	0
LOC105372220	0	0	0	0	0	0	0	0	0	0	0
LOC105372221	0	0	0	0	0	0	0	0	0	0	0
LOC105372224	0	0	0	0	0	0	0	0	0	0	0
LINC01896	0	0	0	0	0	0	0	0	0	0	0
SALL3	0	0	0	0	0	0	0	0	0	0	0
LOC105372225	0	0	0	0	0	0	0	0	0	0	0
ATP9B	363	299	288	311	315	475	441	458	343	339	343
LOC105372226	1	1	0	0	1	1	2	0	0	0	2
LOC107985149	0	0	1	0	0	3	0	1	0	0	1
NFATC1	676	578	515	482	548	463	559	466	543	472	506
LOC107985163	7	4	5	3	5	3	7	8	2	6	3
LOC101927897	82	66	61	52	61	41	42	45	53	55	55
LOC107985162	6	2	3	2	2	4	5	2	3	3	6
LOC102723506	7	5	3	11	18	14	13	10	15	18	11
LOC284240	4	0	5	1	2	4	4	5	2	3	1
LOC105372228	2	0	0	0	0	1	1	0	0	0	0
CTDP1-DT	7	1	0	2	3	4	0	2	3	7	2
CTDP1	1129	945	902	893	913	980	1019	1007	991	1053	1004
LOC105376875	2	2	2	3	2	2	0	1	6	0	6
KCNG2	388	313	309	343	392	457	464	364	394	382	403
SLC66A2	1080	908	908	956	1005	1193	1231	1043	1107	1020	1140
HSBP1L1	321	298	266	325	358	473	483	424	357	309	336
TXNL4A	2338	2181	2225	2528	2812	2103	2191	2003	2253	1981	2398
RBFA	709	610	567	635	606	586	554	511	543	586	626
RBFADN	7	3	4	17	4	11	15	18	12	12	12
ADNP2	1513	1426	1206	1472	1615	1213	1400	1348	1629	1506	1662
PARD6G-AS1	152	114	101	161	153	136	183	162	167	157	178
PARD6G	565	435	403	678	575	581	649	682	712	708	738
WASH5P	108	97	89	86	94	104	93	93	96	104	118
LOC105376912	0	1	0	0	0	0	0	0	1	0	0
MIR1302-11	0	0	0	0	0	0	0	1	0	0	0
FAM138F	0	0	0	0	0	0	0	0	0	0	0
OR4F17	0	0	0	0	0	0	0	0	0	0	0
LINC01002	47	36	34	29	31	42	52	37	33	37	33
LOC101928344	56	49	42	36	55	58	69	54	46	43	48
LOC107985295	6	3	3	3	2	7	3	5	5	5	5
PLPP2	1207	1024	1042	1258	1301	1438	1405	1249	1343	1238	1318
MIER2	553	486	456	530	536	649	569	496	489	537	596
THEG	0	0	0	0	0	0	2	0	0	0	0
C2CD4C	221	159	155	263	287	289	313	238	246	270	236
SHC2	53	46	54	18	44	67	57	49	35	49	31
ODF3L2	14	12	4	4	13	17	18	16	11	11	11
MADCAM1	19	16	12	19	22	64	55	31	27	21	24
MADCAM1-AS1	5	5	4	5	8	20	19	27	7	13	9
TPGS1	314	282	276	331	289	382	427	322	258	356	345
CDC34	1939	1744	1632	1535	1618	1594	1560	1422	1522	1574	1569
GZMM	12	5	6	6	7	8	9	2	10	11	14
BSG-AS1	131	121	79	132	115	56	88	68	98	108	105
BSG	17125	14853	14235	12890	13756	13442	14627	12328	12837	12682	13581
HCN2	1135	1037	942	756	759	1141	1182	1020	905	806	818
LOC107987266	173	159	153	133	142	173	212	171	168	132	130
POLRMT	1950	1838	1615	1516	1595	1547	1666	1335	1533	1524	1647
LOC105372234	36	29	36	40	37	59	73	64	42	45	31
FGF22	18	17	17	16	18	24	15	12	24	18	22
RNF126	955	850	802	797	809	629	656	636	689	731	803
FSTL3	752	664	644	696	717	986	1166	942	648	697	719
PRSS57	0	0	0	0	0	0	0	0	0	0	0
PALM	1988	1690	1705	1618	1664	2736	2783	2258	1773	1848	1874
MISP	191	161	158	199	199	441	448	390	199	278	205
LOC101928450	5	0	3	7	7	30	30	26	18	16	16
LINC01836	11	8	12	14	18	31	74	61	45	30	37
PTBP1	8677	7653	7447	8717	9065	7785	8443	7616	8798	8532	9058
MIR4745	2	1	2	1	3	3	3	2	3	3	1
PLPPR3	2660	2365	2255	2628	2825	3439	3442	3300	2802	2933	3034
MIR3187	63	52	47	56	59	134	124	118	62	69	67
AZU1	200	169	160	149	152	345	353	304	215	175	177
PRTN3	19	12	26	20	14	42	50	39	20	35	30
ELANE	10	3	3	13	11	79	86	53	27	16	20
CFD	192	204	185	195	262	492	563	428	222	252	244
MED16	912	647	694	769	832	1173	1171	1026	897	852	864
RNU6-9	0	0	0	0	0	1	0	0	0	0	0
R3HDM4	1095	999	976	901	927	1088	1229	1098	939	947	1003
KISS1R	0	1	0	2	0	3	2	0	2	0	3
ARID3A	1206	1079	1101	1098	1123	1185	1253	1149	1096	1064	1022
WDR18	1638	1368	1369	1502	1606	1411	1520	1340	1438	1414	1437
GRIN3B	170	188	154	187	189	253	267	215	199	190	200
LOC105372235	23	21	28	27	24	41	57	35	28	35	32
TMEM259	3205	2754	2659	3016	3197	3426	3460	2934	2909	3096	3233
RNU6-2	3	2	0	0	5	2	2	3	0	4	2
CNN2	3572	3012	3051	3175	3378	3204	3384	2799	3124	3040	3203
ABCA7	870	737	810	908	1016	1901	2037	1729	1105	1185	1174
ARHGAP45	579	464	437	524	553	639	633	553	568	567	569
POLR2E	3938	3275	3262	3634	3901	3757	3765	3336	3672	3604	3730
GPX4	4883	4322	4012	3917	4139	5180	5395	4608	4017	3778	4212
SBNO2	2438	2186	2189	2410	2583	3804	3870	3255	2664	2967	2849
LOC102723798	25	35	34	27	35	56	61	37	47	33	41
LOC102725180	73	64	56	97	72	192	182	133	112	96	93
STK11	2450	2046	1987	2174	2273	2609	2633	2257	2219	2511	2376
CBARP	430	374	329	316	360	360	362	312	295	352	333
ATP5F1D	1428	1269	1253	1331	1371	1370	1440	1280	1291	1353	1390
LOC102723811	5	6	7	4	15	26	26	12	13	11	9
MIDN	719	651	586	683	720	809	832	761	713	769	729
LOC107985303	28	17	29	22	22	36	39	28	30	21	25
LOC105372236	18	12	6	7	9	26	21	20	16	13	12
CIRBP-AS1	69	53	58	67	68	99	86	93	81	73	77
CIRBP	3654	3242	3113	3749	3973	4793	5393	4455	4056	3898	4113
FAM174C	448	447	349	401	426	474	428	377	385	357	402
EFNA2	188	202	191	201	207	222	282	229	193	202	200
PWWP3A	1368	1195	1100	1289	1348	1305	1435	1235	1371	1246	1364
TRF-GAA1-6	0	2	0	1	0	0	1	2	0	0	1
TRN-GTT2-6	3	1	1	1	1	5	5	3	3	3	0
NDUFS7	1610	1410	1486	1390	1496	1746	1808	1470	1414	1359	1399
GAMT	209	197	172	143	164	227	248	186	131	173	164
DAZAP1	5651	4940	4668	4982	5293	3812	4186	3901	4835	4770	4922
RPS15	17410	14875	14776	14581	14605	14662	15649	13480	13783	11869	13495
APC2	770	738	650	713	837	1091	1019	887	768	906	760
C19orf25	337	331	318	334	374	385	414	314	335	346	377
PCSK4	144	127	151	118	120	235	246	212	160	164	126
REEP6	649	507	541	517	559	505	566	489	468	483	486
ADAMTSL5	278	233	243	295	289	335	369	289	300	312	325
LOC107985337	0	0	0	0	0	0	0	0	1	2	0
PLK5	8	10	6	3	7	13	2	5	6	4	7
MEX3D	1838	1607	1603	2168	2266	1910	1994	1775	2051	2148	2175
MBD3	2270	1890	1903	2463	2560	2920	3122	2708	2610	2706	2808
UQCR11	2644	2148	2342	2495	2548	2576	2820	2312	2318	2010	2338
TCF3	5208	4606	4501	4863	4988	4797	5065	4572	4599	4669	4952
ONECUT3	4	0	3	6	2	3	8	3	7	1	2
LOC101928543	2	3	4	2	1	2	6	3	3	2	4
ATP8B3	499	462	427	657	705	717	737	590	665	705	734
REXO1	1177	1059	993	985	986	1053	1005	1004	997	1007	1044
MIR1909	50	49	51	40	41	42	47	35	51	39	41
LOC100288123	105	102	110	79	102	89	98	99	79	85	99
KLF16	2485	2157	2139	2014	2054	2210	2293	1915	1908	1807	1907
ABHD17A	1550	1314	1414	1446	1474	1716	1714	1381	1447	1456	1519
SCAMP4	1415	1338	1193	1371	1357	1580	1679	1430	1320	1387	1399
ADAT3	122	145	112	135	146	159	138	130	148	149	152
LOC105372238	2	7	3	4	4	11	9	11	5	6	8
CSNK1G2	2618	2309	2118	2504	2510	2443	2479	2214	2398	2327	2482
CSNK1G2-AS1	17	7	11	16	6	16	15	8	10	7	4
BTBD2	2945	2611	2522	2429	2585	3525	3583	2992	2760	2556	2647
LOC107985278	3	1	1	0	0	1	5	1	0	1	1
MKNK2	4740	4135	4117	4044	4302	9000	9895	8368	4780	4694	4702
MOB3A	861	734	783	847	919	1341	1296	1165	971	993	1073
IZUMO4	49	60	60	45	69	188	212	170	72	81	77
AP3D1	6862	6149	5922	6157	6143	6307	6641	6165	6146	5956	6250
DOT1L	1746	1472	1422	1448	1475	1630	1635	1444	1383	1350	1542
PLEKHJ1	913	825	765	881	912	988	1038	904	904	850	910
MIR1227	3	2	2	7	9	7	4	7	6	6	4
MIR6789	161	140	127	150	154	175	181	159	141	141	157
SF3A2	1864	1573	1491	1700	1722	1809	1756	1520	1716	1653	1811
AMH	285	235	218	369	405	402	427	383	405	457	474
MIR4321	36	48	25	60	59	55	70	61	64	68	68
JSRP1	2	1	3	0	2	1	0	0	1	2	0
LOC105372240	0	0	1	0	1	1	0	0	0	1	1
OAZ1	7360	6388	6326	7735	8239	9105	9542	8365	7937	7764	8280
PEAK3	2	4	1	0	2	10	2	5	2	8	5
LINGO3	11	10	5	9	11	15	20	17	6	10	12
LOC101928572	0	1	1	0	1	2	3	2	0	0	4
LSM7	2093	1895	1842	1754	1805	1745	1808	1503	1727	1482	1647
SPPL2B	1478	1407	1276	1677	1718	2137	2141	1788	1757	1774	1771
TMPRSS9	123	134	108	169	153	241	238	189	146	158	156
TIMM13	1040	846	859	1089	1147	908	1008	763	947	861	989
LMNB2	11405	9979	9708	12152	12684	9750	10269	8765	11749	11700	12305
MIR7108	4	3	5	3	3	5	3	3	4	6	3
LINC01775	8	13	12	13	28	15	9	14	21	8	13
GADD45B	287	279	285	379	397	704	676	610	433	390	490
GNG7	343	290	300	281	278	453	429	372	330	298	316
MIR7850	0	0	0	0	0	0	0	1	0	1	0
DIRAS1	1553	1254	1234	1428	1465	1603	1710	1406	1520	1375	1411
SLC39A3	943	729	801	874	918	779	746	731	865	859	798
SGTA	2593	2312	2226	2538	2607	2341	2511	2209	2432	2252	2369
THOP1	3015	2610	2614	3281	3149	2829	2897	2553	3033	2989	3239
ZNF554	181	156	143	209	202	237	307	257	207	223	283
ZNF555	165	141	130	200	226	198	222	270	200	209	209
ZNF556	1	0	0	2	1	1	1	2	4	1	1
ZNF57	157	189	153	161	160	155	158	153	148	174	182
LOC101928631	25	21	23	28	22	19	28	26	24	18	21
ZNF77	58	64	58	65	50	69	61	71	87	82	61
TLE6	150	106	149	90	76	30	32	20	67	94	83
TLE2	953	774	804	818	838	1578	1464	1264	902	892	885
TLE5	6673	5893	5677	6255	6369	7277	7906	6302	6424	5967	6299
LOC105372242	1	0	1	1	0	0	0	0	0	0	0
GNA11	2310	1800	1886	2375	2475	2324	2638	2286	2502	2435	2533
GNA15	0	0	1	3	1	0	2	0	5	7	4
GNA15-DT	0	0	1	0	0	1	0	0	1	1	2
S1PR4	1	0	0	0	0	2	0	0	0	0	0
NCLN	2663	2370	2255	2803	2809	2204	2371	2034	2520	2536	2624
CELF5	18	12	23	12	11	33	30	21	17	23	13
LOC105372244	1	0	0	0	0	1	0	2	1	1	0
NFIC	4247	3794	3509	4149	4381	4482	4376	4304	4268	4392	4474
SMIM24	1	0	1	0	0	5	2	0	1	0	1
LOC105372246	0	0	0	0	0	1	0	3	1	1	1
DOHH	304	299	259	327	312	294	328	296	305	305	341
LOC105372245	55	54	50	70	51	57	58	46	54	56	61
FZR1	1394	1213	1224	1671	1693	1744	1798	1494	1671	1530	1634
MFSD12	1183	1033	970	1263	1347	1644	1771	1421	1290	1276	1336
TEKTIP1	224	195	191	288	334	430	396	388	321	319	326
HMG20B	2388	1995	1968	2334	2537	2969	3051	2553	2528	2508	2611
GIPC3	25	9	13	10	22	27	27	37	17	19	35
TBXA2R	91	92	88	126	153	174	175	171	120	133	158
CACTIN-AS1	248	202	192	241	239	262	272	235	221	228	236
CACTIN	825	666	658	722	743	847	814	691	746	748	758
PIP5K1C	1361	1280	1212	1328	1450	1636	1688	1487	1453	1577	1544
TJP3	106	104	101	65	81	202	196	146	78	95	62
APBA3	542	453	481	461	489	594	614	558	500	506	569
LOC105372248	0	0	0	0	0	0	0	0	0	0	0
MRPL54	278	260	259	283	343	358	376	335	318	260	355
RAX2	0	0	0	0	3	0	1	0	0	0	0
MATK	243	222	243	212	215	132	131	102	126	128	157
ZFR2	2	1	0	0	0	1	0	2	0	0	0
ATCAY	0	0	2	0	0	0	0	0	0	0	3
NMRK2	2	2	1	0	3	7	2	8	4	1	0
DAPK3	1566	1424	1376	1396	1460	1653	1676	1462	1383	1450	1477
MIR637	19	25	17	21	30	35	29	19	18	24	23
EEF2	118375	103148	100920	82546	88915	106709	113059	97854	86123	85443	88177
SNORD37	37	13	8	7	5	6	9	39	29	5	8
PIAS4	1089	1048	932	1085	1172	1128	1234	1053	1139	1102	1114
ZBTB7A	2030	1918	1723	1697	1855	2014	2177	1921	1826	1799	1740
MAP2K2	8448	7565	7331	6360	6998	9039	9530	8263	6330	6253	6304
CREB3L3	190	190	208	63	69	80	61	51	66	50	56
SIRT6	928	780	754	643	710	633	618	564	661	661	622
ANKRD24	42	48	42	34	13	64	64	40	21	32	28
EBI3	15	18	14	4	5	3	8	10	2	2	2
YJU2	319	283	271	307	273	295	322	289	246	277	293
SHD	2	0	1	0	1	1	0	3	3	2	1
TMIGD2	0	0	0	1	1	0	2	0	1	0	0
FSD1	1420	1151	1140	1092	1146	994	1096	787	1007	963	1066
STAP2	86	89	87	31	47	70	83	64	42	35	49
MPND	120	96	94	72	125	182	170	147	114	128	124
SH3GL1	3197	2682	2651	2906	2995	3018	3072	2666	2902	2934	3075
CHAF1A	2012	1741	1683	2136	2403	1494	1656	1499	2110	2034	2179
LOC107985297	16	11	8	12	8	5	20	9	12	12	12
UBXN6	1141	922	906	971	916	1230	1291	1158	942	1035	1042
MIR4746	13	4	7	16	16	10	12	12	9	13	11
HDGFL2	2904	2439	2456	2469	2666	3057	3227	2872	2654	2689	2843
PLIN4	64	56	49	100	110	286	291	225	152	144	129
PLIN5	0	0	0	0	1	0	0	0	0	0	0
LRG1	17	9	9	1	9	9	10	4	2	4	5
SEMA6B	1751	1744	1667	1734	1777	2464	2548	1973	1790	1976	1817
LOC105372249	29	27	28	19	17	37	39	23	16	17	33
TNFAIP8L1	1216	1078	1039	1015	1059	783	842	787	1041	963	1109
MYDGF	1869	1538	1556	1682	1685	1568	1643	1408	1654	1485	1518
DPP9	4367	3846	3639	2982	3014	2508	2560	2259	2992	3052	3116
DPP9-AS1	472	442	401	309	335	286	297	228	310	326	316
LOC105372250	11	10	8	1	4	4	3	5	7	6	9
TRG-TCC1-1	0	0	0	1	0	0	0	0	0	2	0
TRV-CAC3-1	6	2	4	0	1	2	1	2	3	2	2
MIR7-3HG	0	0	0	3	0	0	1	0	0	0	0
MIR7-3	0	0	0	0	0	0	0	0	0	0	0
FEM1A	1194	1047	911	1026	991	944	908	903	1007	930	966
TICAM1	489	451	427	439	421	483	505	455	433	405	392
PLIN3	4615	3932	3776	4398	4601	4576	4862	4407	4561	4628	4544
ARRDC5	365	281	273	324	342	359	375	332	334	326	311
UHRF1	4355	3829	3656	4455	4761	2464	2809	2688	4410	4158	4478
MIR4747	1	0	0	0	0	1	0	0	0	1	0
KDM4B	1089	951	898	1095	1026	1598	1724	1565	1270	1341	1244
PTPRS	4062	3598	3368	4185	4468	5770	6021	5193	4534	4339	4762
LOC105372253	3	2	2	1	2	6	3	8	3	5	3
LOC105372252	0	2	2	1	0	0	0	0	0	2	2
ZNRF4	0	0	1	0	0	0	0	0	0	0	0
TINCR	116	70	96	174	204	344	340	284	228	199	209
SAFB2	1823	1627	1549	1697	1942	1712	1954	1821	1905	1706	1875
SAFB	3416	3003	2849	3330	3489	2870	3104	2858	3331	3081	3345
LOC107985320	31	24	28	37	38	27	40	46	31	46	26
MICOS13	527	455	469	523	557	618	640	527	537	494	522
HSD11B1L	158	165	141	132	127	226	204	187	95	120	132
RPL36	9444	8347	8238	8545	9311	9069	9894	8087	8348	7444	8335
LONP1	4303	3654	3662	4225	4304	4156	4233	3611	3922	3934	4070
CATSPERD	17	10	9	15	23	21	12	10	21	13	17
PRR22	33	29	21	28	35	29	26	29	17	22	40
DUS3L	697	616	574	643	621	477	528	429	507	549	535
NRTN	54	69	58	53	78	66	104	64	76	53	84
FUT6	1	1	2	3	2	2	1	2	4	2	1
FUT3	2	6	1	0	4	4	1	1	0	1	3
LOC101928844	1	1	1	0	0	0	0	0	0	0	1
FUT5	14	10	6	16	10	11	9	13	12	13	10
NDUFA11	2048	1793	1869	1848	1993	2090	2117	1860	1857	1755	1912
VMAC	74	66	60	61	67	130	149	171	76	83	88
CAPS	58	49	41	48	46	131	136	123	54	72	53
RANBP3	1530	1295	1262	1449	1452	1305	1420	1343	1460	1359	1543
RANBP3-DT	23	15	23	26	27	35	32	14	26	18	27
RFX2	199	184	162	196	242	264	270	198	229	229	192
LOC105372255	8	5	9	9	10	7	9	14	11	20	12
ACSBG2	24	18	12	46	50	23	49	30	45	28	34
MLLT1	2546	2273	2190	2631	2790	2512	2679	2412	2511	2603	2736
ACER1	1	1	1	1	2	1	7	1	0	3	1
CLPP	1361	1245	1213	1244	1363	1229	1370	1163	1208	1156	1247
ALKBH7	499	470	443	449	493	658	692	534	461	480	472
PSPN	14	15	16	15	18	32	32	24	21	18	24
GTF2F1	2955	2394	2502	2699	2815	2886	3166	2804	2882	2699	2817
MIR6885	0	0	0	0	0	0	0	0	0	0	0
MIR6790	1	1	0	1	2	1	1	0	1	1	0
LOC390877	28	24	25	26	30	34	33	27	34	28	32
KHSRP	9524	8362	7850	8089	8715	7051	7536	6872	8059	7823	8269
MIR3940	357	335	292	307	339	252	273	273	316	314	325
SLC25A41	66	45	48	90	87	110	120	86	81	80	54
SLC25A23	2831	2552	2620	2198	2316	3108	3465	2714	2253	2245	2393
CRB3	9	1	6	8	9	6	14	13	5	9	5
DENND1C	9	5	3	10	9	10	16	8	11	10	18
TUBB4A	1583	1254	1422	1425	1649	2141	2241	1980	1709	1626	1765
TNFSF9	73	82	53	90	90	75	83	93	106	89	99
CD70	6	10	12	4	2	6	6	3	3	2	5
TNFSF14	0	0	0	0	1	0	3	1	0	1	0
C3	36	22	32	36	65	94	84	91	40	42	55
GPR108	1177	967	1007	942	1029	1174	1165	1107	994	929	1086
MIR6791	3	5	2	5	3	6	2	3	4	3	2
TRIP10	3163	2693	2538	2305	2548	2323	2279	2147	2252	2218	2334
LOC107985302	74	72	61	74	87	87	79	73	97	68	81
SH2D3A	26	32	33	29	49	56	55	49	66	65	53
VAV1	0	0	5	0	0	1	0	0	1	0	0
ADGRE1	0	0	0	0	0	0	0	0	0	0	0
LOC105372256	0	0	0	0	0	0	0	0	0	0	0
ADGRE4P	0	0	0	0	0	0	0	0	0	0	0
FLJ25758	0	0	0	0	0	0	0	0	0	0	0
LOC112268245	0	0	0	0	0	0	0	0	0	0	0
MBD3L2B	0	0	0	0	0	0	0	0	0	0	1
MBD3L5	0	0	0	0	0	0	0	0	1	0	0
MBD3L4	0	0	0	0	0	0	0	0	0	0	0
MBD3L2	0	0	0	0	0	0	0	0	0	0	1
MBD3L3	0	0	0	0	0	0	0	0	0	0	0
ZNF557	190	199	144	198	223	228	256	309	256	229	225
INSR	981	879	858	816	924	966	1023	1039	1017	918	994
ARHGEF18	804	694	716	809	819	1162	1181	1077	884	928	916
LOC107985284	3	3	1	2	2	6	7	5	4	5	3
PEX11G	61	54	39	42	51	88	120	78	51	47	52
TEX45	9	10	9	7	9	9	11	10	10	6	9
LOC105372261	35	36	36	40	45	44	50	50	41	43	33
ZNF358	673	567	559	453	518	796	836	721	587	532	550
MCOLN1	382	324	354	386	436	545	571	504	436	434	406
PNPLA6	3194	2617	2812	3019	3248	5219	5446	4628	3365	3406	3567
CAMSAP3	284	282	293	265	285	375	346	304	303	357	317
MIR6792	1	0	0	1	1	0	0	0	0	1	0
XAB2	1320	1246	1154	1270	1310	1370	1424	1215	1289	1229	1374
PET100	469	367	391	406	528	398	537	387	488	352	427
PCP2	19	23	17	20	25	22	22	18	35	22	22
STXBP2	15	28	9	20	20	27	24	21	19	28	13
RETN	0	0	0	0	0	0	0	0	0	0	1
MCEMP1	0	2	0	1	0	0	6	0	1	0	0
TRAPPC5	910	801	837	983	959	1224	1296	1083	1027	931	1002
FCER2	0	0	0	0	0	0	0	1	0	0	1
LOC105372262	0	0	0	0	0	0	0	0	0	0	0
CLEC4G	0	0	0	0	0	0	0	0	0	0	0
CD209	0	0	0	0	0	0	0	2	1	0	0
CLEC4M	0	0	0	0	0	0	0	0	0	0	0
LOC105372263	0	0	0	0	0	0	0	0	0	0	0
CLEC4GP1	0	0	0	1	0	0	2	1	0	0	3
EVI5L	882	630	692	773	805	937	995	890	875	810	889
PRR36	69	68	36	48	24	68	60	53	58	40	55
LYPLA2P2	0	1	2	2	1	3	14	6	7	4	2
LRRC8E	757	658	652	659	733	789	846	668	748	628	737
MAP2K7	1567	1273	1463	1334	1516	1378	1438	1297	1427	1327	1428
TGFBR3L	60	43	54	41	46	89	100	68	50	68	62
SNAPC2	939	832	855	724	787	915	913	769	742	777	808
CTXN1	1108	985	1013	1102	1106	907	916	758	885	874	943
TIMM44	1885	1586	1521	1716	1810	1381	1423	1269	1516	1506	1671
ELAVL1	3310	2976	2887	3245	3454	2645	2723	2786	3223	3018	3313
LOC105372266	39	42	38	28	23	38	32	38	37	39	38
CCL25	0	0	0	0	0	0	1	1	0	0	0
FBN3	1	2	0	2	0	3	0	5	3	1	1
CERS4	433	374	391	414	430	673	654	532	429	486	437
LOC107985282	10	8	6	7	3	10	6	10	5	9	4
CD320	1390	1365	1340	1742	1835	1552	1620	1359	1699	1557	1668
NDUFA7	981	835	745	789	778	931	1039	819	788	722	827
RPS28	7730	6547	6549	6816	7451	8248	9193	7181	6952	6164	6705
KANK3	34	34	19	30	41	60	42	42	25	44	42
ANGPTL4	188	173	151	444	272	537	633	455	449	335	346
RAB11B-AS1	189	179	163	170	179	235	230	211	178	174	186
MIR4999	0	2	0	1	0	0	0	1	0	0	0
RAB11B	878	770	783	719	825	950	931	912	785	791	841
MARCHF2	457	365	325	353	358	574	581	554	404	407	422
HNRNPM	7793	6930	6639	10486	10735	9533	10157	9284	10936	10019	10830
PRAM1	9	3	5	2	10	13	19	11	4	5	7
ZNF414	106	111	98	127	82	128	165	113	108	111	106
MYO1F	55	57	34	64	61	96	113	96	74	55	60
ADAMTS10	112	72	68	77	99	164	186	149	86	101	95
NFILZ	0	0	0	0	0	0	0	0	0	0	0
LOC107983991	0	0	0	0	0	0	0	0	0	0	0
ACTL9	0	0	0	0	0	0	0	0	0	0	0
OR2Z1	0	0	0	0	0	0	0	0	0	0	0
ZNF558	335	283	289	298	313	347	391	418	306	353	341
MBD3L1	0	0	0	0	0	0	0	0	0	0	0
MUC16	0	0	0	2	0	0	1	0	0	0	0
OR1M1	0	0	0	0	0	0	0	0	0	0	0
OR7G2	0	0	0	0	0	0	0	0	0	0	0
OR7G1	0	0	0	0	0	0	0	0	0	0	0
OR7G3	0	0	0	0	0	0	0	0	0	0	0
ZNF317	659	574	535	682	744	805	789	888	759	685	772
OR7D2	3	0	0	1	0	0	0	1	0	0	0
OR7D4	0	0	0	0	0	0	0	0	0	0	0
OR7E24	0	0	0	0	0	0	0	0	0	0	0
ZNF699	155	116	133	178	159	201	222	246	215	222	175
ZNF559	96	78	92	115	108	148	176	171	146	117	142
ZNF559-ZNF177	49	44	40	79	77	105	122	93	84	79	74
ZNF177	34	31	31	61	58	91	92	75	72	70	56
LOC112268250	0	1	0	1	4	3	0	1	0	2	0
ZNF266	262	248	211	301	352	415	396	428	396	381	407
LOC105372269	20	22	25	41	41	100	85	82	59	52	69
ZNF560	5	0	0	3	1	6	3	2	4	8	8
LOC105372268	1	0	2	2	7	4	1	0	4	0	4
ZNF426	264	238	216	348	295	336	372	377	269	350	330
ZNF426-DT	5	4	4	3	3	11	14	15	1	7	8
ZNF121	1402	1198	1074	1371	1390	981	1097	1308	1418	1207	1284
LOC105376914	0	0	0	0	0	0	0	0	0	0	0
ZNF561	557	479	449	646	662	637	774	755	685	619	695
ZNF561-AS1	22	28	28	37	35	38	56	54	46	41	43
ZNF562	974	721	779	993	1019	800	934	1063	1124	969	1021
ZNF812P	0	1	0	1	0	0	4	0	1	0	0
LOC105372270	0	0	0	2	0	0	0	0	0	0	0
ZNF846	87	85	69	97	118	200	247	217	172	141	149
LOC100505555	0	0	0	0	0	2	0	1	2	1	0
FBXL12	466	408	389	366	374	500	474	420	388	378	449
UBL5	2058	1731	1790	2202	2269	2370	2583	2095	2157	1941	2224
PIN1-DT	3	3	8	3	4	2	1	0	0	0	1
PIN1	1541	1232	1384	1643	1684	1693	1842	1523	1702	1612	1680
OLFM2	320	286	269	393	370	544	513	397	389	336	397
COL5A3	24	22	30	27	21	59	71	69	38	48	40
RDH8	0	0	0	0	0	0	0	0	0	0	0
MIR5589	0	0	0	0	0	0	0	0	0	0	0
C3P1	0	0	1	0	0	0	0	0	0	1	0
